FGA-ITGB2,0
FGA-ITGAD,0
FGA-ITGAM,0
FGA-ITGB3,0
FGA-ITGA2B,0
FGA-TLR4,0
FGA-ITGAX,0
FGA-CDH5,0
CXCL11-GRM7,0
CXCL11-DPP4,0
CXCL11-CCR3,0
PRND-RPSA,0
NPTX1-NPTXR,0
CCL19-GRM7,0
CCL19-CCR10,0
CCL19-CCRL2,0
CCL19-CCR7,0
PLG-ITGB2,0
PLG-ITGAM,0
PLG-F3,0
PLG-FLT1,0
PLG-F2R,0
PLG-ITGA9,0
PLG-F2RL1,0
CSHL1-GHR,0
LPL-LRP1,0
LPL-SDC1,0
LPL-GPIHBP1,0
EFEMP2-AQP1,0
EFEMP2-PLSCR4,0
VEGFB-FLT1,0
GH1-GHR,0
GNAI2-EGFR,0
GNAI2-CXCR2,0
GNAI2-CNR1,0
GNAI2-LHCGR,0
GNAI2-C5AR1,0
GNAI2-F2R,0
GNAI2-LPAR3,0
GNAI2-ADORA1,0
GNAI2-ADRA2B,0
GNAI2-FPR1,0
GNAI2-TBXA2R,0
GNAI2-EDNRB,0
GNAI2-ADCY7,0
GNAI2-S1PR4,0
GNAI2-ADCY9,0
GNAI2-S1PR1,0
GNAI2-CHRM1,0
TLN1-ITGB5,0
TLN1-ITGB3,0
TAC1-TACR2,0
TAC1-TACR1,0
LPA-ITGB2,0
LPA-ITGAM,0
LPA-LPAR1,0
LPA-LPAR2,0
LPA-LPAR3,0
MMP1-ITGA2,0
LAMA3-SDC2,0
LAMA3-ITGA3,0
SEMA6D-PLXNA1,0
SEMA6D-KDR,0
WNT11-MUSK,0
WNT11-KLRG2,0
PSEN1-NOTCH2,0
PSEN1-NOTCH3,0
BGN-TLR4,0
BGN-LY96,0
IZUMO1-CD9,0
JAG2-NOTCH2,0
JAG2-NOTCH3,1
NXPH3-NRXN1,0
NXPH3-NRXN2,0
CNTN2-CNTN1,0
CALCA-ADCYAP1R1,0
CALCA-VIPR1,0
CALCA-ADRB3,0
CALCA-GPR84,0
CALCA-CALCR,0
CALCA-RAMP1,0
CALCA-CALCRL,0
SLIT3-ROBO2,0
SLIT3-ROBO1,0
GH2-GHR,0
FGF3-FGFR2,0
FGF3-FGFR3,0
GHRL-TBXA2R,0
GHRL-PTGER3,0
GHRL-PTGIR,0
GHRL-GHRHR,0
FGG-ITGB2,0
FGG-ITGB3,0
FGG-ITGA2B,0
FGG-TLR4,0
CXCL14-CXCR4,0
EDN3-EDNRB,0
EDN3-KEL,0
RTN4-RTN4RL1,0
RTN4-TNFRSF19,0
NTN4-DCC,0
NTN4-UNC5A,0
WNT7B-FZD4,0
WNT7B-TMED5,0
WNT7B-FZD10,0
ICAM4-ITGB2,0
ICAM4-ITGA4,0
ICAM4-ITGAM,0
ICAM4-ITGB3,0
ICAM4-ITGA2B,0
ICAM4-RHAG,0
HMGB1-CXCR4,0
HMGB1-SDC1,0
HMGB1-TLR4,0
HMGB1-THBD,0
HMGB1-AGER,0
HMGB1-TLR9,0
HMGB1-CD163,0
COL18A1-ITGB5,1
COL18A1-ITGB3,0
COL18A1-KDR,0
COL18A1-GPC4,1
COL18A1-ITGA3,0
HP-ITGB2,0
HP-ASGR1,0
HP-ITGAM,0
HP-TLR4,0
HP-CD163,0
HP-CD22,0
HP-ASGR2,0
RSPO1-LGR4,0
RSPO1-LGR5,0
RSPO1-LRP6,0
RSPO1-ZNRF3,0
ADAM15-ITGB3,0
ADAM15-ITGA9,0
APOA4-LRP1,0
APOA4-LDLR,0
GAD1-GRM4,0
NLGN3-NRXN1,0
NLGN3-NRXN2,0
CCL20-GRM7,0
CCL20-CCR6,0
PYY-GRM7,0
PYY-DPP4,0
PYY-NPY5R,0
PYY-NPY1R,0
PYY-FAP,0
PYY-NPY2R,0
F8-LRP1,1
F8-LDLR,0
F8-ASGR2,0
COL4A2-ITGB5,1
COL4A2-ITGB3,0
COL4A2-CD93,0
CCL28-GRM7,0
CCL28-CCR10,0
CCL28-CCR3,0
CXCL9-GRM7,0
CXCL9-DPP4,0
CXCL9-CCR3,0
CXCL9-FCGR2A,0
CNTF-EGFR,0
CNTF-CNTFR,0
THBS2-NOTCH3,0
THBS2-ITGA4,0
THBS2-ITGB3,0
THBS2-CD36,0
THBS2-CD47,0
LEFTY2-ACVR2B,0
LEFTY2-ACVR1B,0
C4BPA-LRP1,0
C4BPA-CD40,0
VIP-ADCYAP1R1,0
VIP-VIPR1,0
VIP-ADRB3,0
VIP-GPR84,0
VIP-AVPR1A,0
