,COL14A1_ESR1,#N/A,,
,COL14A1_MUC5AC,#N/A,,
,COL14A1_HCRTR1,#N/A,,
,COL14A1_HCRTR2,#N/A,,
,COL14A1_ADGRL1,#N/A,,
,COL14A1_CXCR6,#N/A,,
,COL14A1_LPAR1,#N/A,,
,COL14A1_LPAR2,#N/A,,
,COL14A1_GAS1,#N/A,,
,COL14A1_GPIHBP1,#N/A,,
,COL14A1_OPRL1,#N/A,,
,COL14A1_TRHR,#N/A,,
,COL14A1_S1PR5,#N/A,,
,COL14A1_ADRA2B,#N/A,,
,COL14A1_TACR2,#N/A,,
,COL14A1_SCN5A,#N/A,,
,COL14A1_KLRG2,#N/A,,
,COL14A1_CCKBR,#N/A,,
,COL14A1_MAGED1,#N/A,,
,COL14A1_CLDN4,#N/A,,
,COL14A1_TNFRSF11A,#N/A,,
,COL14A1_HFE,#N/A,,
,COL14A1_FFAR2,#N/A,,
,COL14A1_PILRA,#N/A,,
,COL14A1_KCND1,#N/A,,
,COL14A1_MLNR,#N/A,,
,COL14A1_APLP1,#N/A,,
,COL14A1_CD79A,#N/A,,
,COL14A1_S1PR4,#N/A,,
,COL14A1_CANX,#N/A,,
,COL14A1_F2RL3,#N/A,,
,COL14A1_GALR3,#N/A,,
,COL14A1_MAS1,#N/A,,
,COL14A1_HRH4,#N/A,,
,COL14A1_EDAR,#N/A,,
,COL14A1_CD33,#N/A,,
,COL14A1_NRXN2,#N/A,,
,COL14A1_CACNA1C,#N/A,,
,COL14A1_NTRK2,#N/A,,
,COL14A1_CCKAR,#N/A,,
,COL14A1_F2RL2,#N/A,,
,COL14A1_F2RL1,#N/A,,
,COL14A1_PTGER4,#N/A,,
,COL14A1_ROBO4,#N/A,,
,COL14A1_CHRM1,#N/A,,
,COL14A1_P2RY12,#N/A,,
,COL14A1_GPRC6A,#N/A,,
,COL14A1_GPR39,#N/A,,
,COL14A1_IFNLR1,#N/A,,
,COL14A1_IL20RB,#N/A,,
,COL14A1_ADIPOR1,#N/A,,
,COL14A1_TRPV6,#N/A,,
,COL14A1_NECTIN4,#N/A,,
,COL14A1_CNR2,#N/A,,
,COL14A1_GPR35,#N/A,,
,VEGFD_CX3CR1,#N/A,,
,VEGFD_MTNR1A,#N/A,,
,VEGFD_FPR3,#N/A,,
,VEGFD_TNFRSF1B,#N/A,,
,VEGFD_GPR20,#N/A,,
,VEGFD_CXCR2,#N/A,,
,VEGFD_CHRM3,#N/A,,
,VEGFD_ACKR2,#N/A,,
,VEGFD_ACVRL1,#N/A,,
,VEGFD_NPFFR1,#N/A,,
,VEGFD_ROR2,#N/A,,
,VEGFD_CCR1,#N/A,,
,VEGFD_CCR10,#N/A,,
,VEGFD_CD47,#N/A,,
,VEGFD_CXCR1,#N/A,,
,VEGFD_IL2RA,#N/A,,
,VEGFD_CD53,#N/A,,
,VEGFD_SDC4,#N/A,,
,VEGFD_IL13RA1,#N/A,,
,VEGFD_IL5RA,#N/A,,
,VEGFD_LSR,#N/A,,
,VEGFD_BAMBI,#N/A,,
,VEGFD_HTR1F,#N/A,,
,VEGFD_HTR1D,#N/A,,
,VEGFD_HTR4,#N/A,,
,VEGFD_HTR1B,#N/A,,
,VEGFD_HTR2B,#N/A,,
,VEGFD_MTNR1B,#N/A,,
,VEGFD_GP1BA,#N/A,,
,VEGFD_GRPR,#N/A,,
,VEGFD_BRS3,#N/A,,
,VEGFD_NMBR,#N/A,,
,VEGFD_LMBR1L,#N/A,,
,VEGFD_PTPRG,#N/A,,
,VEGFD_COL17A1,#N/A,,
,VEGFD_SPN,#N/A,,
,VEGFD_ROBO2,#N/A,,
,VEGFD_GALR1,#N/A,,
,VEGFD_ROBO1,#N/A,,
,VEGFD_BOC,#N/A,,
,VEGFD_HRH1,#N/A,,
,VEGFD_F11R,#N/A,,
,VEGFD_SCN4A,#N/A,,
,VEGFD_ZNRF3,#N/A,,
,VEGFD_KCNJ4,#N/A,,
,VEGFD_TNFRSF4,#N/A,,
,VEGFD_FPR2,#N/A,,
,VEGFD_CCBE1,#N/A,,
,VEGFD_ESR1,#N/A,,
,VEGFD_MUC5AC,#N/A,,
,VEGFD_HCRTR1,#N/A,,
,VEGFD_HCRTR2,#N/A,,
,VEGFD_ADGRL1,#N/A,,
,VEGFD_CXCR6,#N/A,,
,VEGFD_LPAR1,#N/A,,
,VEGFD_LPAR2,#N/A,,
,VEGFD_GAS1,#N/A,,
,VEGFD_GPIHBP1,#N/A,,
,VEGFD_OPRL1,#N/A,,
,VEGFD_TRHR,#N/A,,
,VEGFD_S1PR5,#N/A,,
,VEGFD_ADRA2B,#N/A,,
,VEGFD_TACR2,#N/A,,
,VEGFD_SCN5A,#N/A,,
,VEGFD_KLRG2,#N/A,,
,VEGFD_CCKBR,#N/A,,
,VEGFD_MAGED1,#N/A,,
,VEGFD_CLDN4,#N/A,,
,VEGFD_TNFRSF11A,#N/A,,
,VEGFD_HFE,#N/A,,
,VEGFD_FFAR2,#N/A,,
,VEGFD_PILRA,#N/A,,
,VEGFD_KCND1,#N/A,,
,VEGFD_MLNR,#N/A,,
,VEGFD_APLP1,#N/A,,
,VEGFD_CD79A,#N/A,,
,VEGFD_S1PR4,#N/A,,
,VEGFD_CANX,#N/A,,
,VEGFD_F2RL3,#N/A,,
,VEGFD_GALR3,#N/A,,
,VEGFD_MAS1,#N/A,,
,VEGFD_HRH4,#N/A,,
,VEGFD_EDAR,#N/A,,
,VEGFD_CD33,#N/A,,
,VEGFD_NRXN2,#N/A,,
,VEGFD_CACNA1C,#N/A,,
,VEGFD_NTRK2,#N/A,,
,VEGFD_CCKAR,#N/A,,
,VEGFD_F2RL2,#N/A,,
,VEGFD_F2RL1,#N/A,,
,VEGFD_PTGER4,#N/A,,
,VEGFD_ROBO4,#N/A,,
,VEGFD_CHRM1,#N/A,,
,VEGFD_P2RY12,#N/A,,
,VEGFD_GPRC6A,#N/A,,
,VEGFD_IFNLR1,#N/A,,
,VEGFD_IL20RB,#N/A,,
,VEGFD_ADIPOR1,#N/A,,
,VEGFD_TRPV6,#N/A,,
,VEGFD_NECTIN4,#N/A,,
,VEGFD_CNR2,#N/A,,
,VEGFD_GPR35,#N/A,,
,ARF6_CX3CR1,#N/A,,
,ARF6_MTNR1A,#N/A,,
,ARF6_FPR3,#N/A,,
,ARF6_TNFRSF1B,#N/A,,
,ARF6_GPR20,#N/A,,
,ARF6_CXCR2,#N/A,,
,ARF6_CHRM3,#N/A,,
,ARF6_ACKR2,#N/A,,
,ARF6_ACVRL1,#N/A,,
,ARF6_NPFFR1,#N/A,,
,ARF6_ROR2,#N/A,,
,ARF6_CCR1,#N/A,,
,ARF6_CCR10,#N/A,,
,ARF6_CD47,#N/A,,
,ARF6_CXCR1,#N/A,,
,ARF6_IL2RA,#N/A,,
,ARF6_CD53,#N/A,,
,ARF6_SDC4,#N/A,,
,ARF6_IL13RA1,#N/A,,
,ARF6_IL5RA,#N/A,,
,ARF6_LSR,#N/A,,
,ARF6_BAMBI,#N/A,,
,ARF6_HTR1F,#N/A,,
,ARF6_HTR1D,#N/A,,
,ARF6_HTR4,#N/A,,
,ARF6_HTR1B,#N/A,,
,ARF6_HTR2B,#N/A,,
,ARF6_MTNR1B,#N/A,,
,ARF6_GP1BA,#N/A,,
,ARF6_GRPR,#N/A,,
,ARF6_BRS3,#N/A,,
,ARF6_NMBR,#N/A,,
,ARF6_LMBR1L,#N/A,,
,ARF6_PTPRG,#N/A,,
,ARF6_COL17A1,#N/A,,
,ARF6_SPN,#N/A,,
,ARF6_ROBO2,#N/A,,
,ARF6_GALR1,#N/A,,
,ARF6_ROBO1,#N/A,,
,ARF6_BOC,#N/A,,
,ARF6_HRH1,#N/A,,
,ARF6_F11R,#N/A,,
,ARF6_SCN4A,#N/A,,
,ARF6_ZNRF3,#N/A,,
,ARF6_KCNJ4,#N/A,,
,ARF6_TNFRSF4,#N/A,,
,ARF6_FPR2,#N/A,,
,ARF6_CCBE1,#N/A,,
,ARF6_ESR1,#N/A,,
,ARF6_MUC5AC,#N/A,,
,ARF6_HCRTR1,#N/A,,
,ARF6_HCRTR2,#N/A,,
,ARF6_ADGRL1,#N/A,,
,ARF6_CXCR6,#N/A,,
,ARF6_LPAR1,#N/A,,
,ARF6_LPAR2,#N/A,,
,ARF6_GAS1,#N/A,,
,ARF6_GPIHBP1,#N/A,,
,ARF6_OPRL1,#N/A,,
,ARF6_TRHR,#N/A,,
,ARF6_S1PR5,#N/A,,
,ARF6_ADRA2B,#N/A,,
,ARF6_TACR2,#N/A,,
,ARF6_SCN5A,#N/A,,
,ARF6_KLRG2,#N/A,,
,ARF6_CCKBR,#N/A,,
,ARF6_MAGED1,#N/A,,
,ARF6_CLDN4,#N/A,,
,ARF6_TNFRSF11A,#N/A,,
,ARF6_HFE,#N/A,,
,ARF6_FFAR2,#N/A,,
,ARF6_PILRA,#N/A,,
,ARF6_KCND1,#N/A,,
,ARF6_MLNR,#N/A,,
,ARF6_APLP1,#N/A,,
,ARF6_CD79A,#N/A,,
,ARF6_S1PR4,#N/A,,
,ARF6_CANX,#N/A,,
,ARF6_F2RL3,#N/A,,
,ARF6_GALR3,#N/A,,
,ARF6_MAS1,#N/A,,
,ARF6_HRH4,#N/A,,
,ARF6_EDAR,#N/A,,
,ARF6_CD33,#N/A,,
,ARF6_NRXN2,#N/A,,
,ARF6_CACNA1C,#N/A,,
,ARF6_NTRK2,#N/A,,
,ARF6_CCKAR,#N/A,,
,ARF6_F2RL2,#N/A,,
,ARF6_F2RL1,#N/A,,
,ARF6_PTGER4,#N/A,,
,ARF6_ROBO4,#N/A,,
,ARF6_CHRM1,#N/A,,
,ARF6_P2RY12,#N/A,,
,ARF6_GPRC6A,#N/A,,
,ARF6_IFNLR1,#N/A,,
,ARF6_IL20RB,#N/A,,
,ARF6_ADIPOR1,#N/A,,
,ARF6_TRPV6,#N/A,,
,ARF6_NECTIN4,#N/A,,
,ARF6_CNR2,#N/A,,
,ARF6_GPR35,#N/A,,
,JAM3_CX3CR1,#N/A,,
,JAM3_MTNR1A,#N/A,,
,JAM3_FPR3,#N/A,,
,JAM3_TNFRSF1B,#N/A,,
,JAM3_GPR20,#N/A,,
,JAM3_CXCR2,#N/A,,
,JAM3_CHRM3,#N/A,,
,JAM3_ACKR2,#N/A,,
,JAM3_ACVRL1,#N/A,,
,JAM3_NPFFR1,#N/A,,
,JAM3_ROR2,#N/A,,
,JAM3_CCR1,#N/A,,
,JAM3_CCR10,#N/A,,
,JAM3_CD47,#N/A,,
,JAM3_CXCR1,#N/A,,
,JAM3_IL2RA,#N/A,,
,JAM3_CD53,#N/A,,
,JAM3_SDC4,#N/A,,
,JAM3_IL13RA1,#N/A,,
,JAM3_IL5RA,#N/A,,
,JAM3_LSR,#N/A,,
,JAM3_BAMBI,#N/A,,
,JAM3_HTR1F,#N/A,,
,JAM3_HTR1D,#N/A,,
,JAM3_HTR4,#N/A,,
,JAM3_HTR1B,#N/A,,
,JAM3_HTR2B,#N/A,,
,JAM3_MTNR1B,#N/A,,
,JAM3_GP1BA,#N/A,,
,JAM3_GRPR,#N/A,,
,JAM3_BRS3,#N/A,,
,JAM3_NMBR,#N/A,,
,JAM3_LMBR1L,#N/A,,
,JAM3_PTPRG,#N/A,,
,JAM3_COL17A1,#N/A,,
,JAM3_SPN,#N/A,,
,JAM3_ROBO2,#N/A,,
,JAM3_GALR1,#N/A,,
,JAM3_ROBO1,#N/A,,
,JAM3_BOC,#N/A,,
,JAM3_HRH1,#N/A,,
,JAM3_F11R,#N/A,,
,JAM3_SCN4A,#N/A,,
,JAM3_ZNRF3,#N/A,,
,JAM3_KCNJ4,#N/A,,
,JAM3_TNFRSF4,#N/A,,
,JAM3_FPR2,#N/A,,
,JAM3_CCBE1,#N/A,,
,JAM3_ESR1,#N/A,,
,JAM3_MUC5AC,#N/A,,
,JAM3_HCRTR1,#N/A,,
,JAM3_HCRTR2,#N/A,,
,JAM3_ADGRL1,#N/A,,
,JAM3_CXCR6,#N/A,,
,JAM3_LPAR1,#N/A,,
,JAM3_LPAR2,#N/A,,
,JAM3_GAS1,#N/A,,
,JAM3_GPIHBP1,#N/A,,
,JAM3_OPRL1,#N/A,,
,JAM3_TRHR,#N/A,,
,JAM3_S1PR5,#N/A,,
,JAM3_ADRA2B,#N/A,,
,JAM3_TACR2,#N/A,,
,JAM3_SCN5A,#N/A,,
,JAM3_KLRG2,#N/A,,
,JAM3_CCKBR,#N/A,,
,JAM3_MAGED1,#N/A,,
,JAM3_CLDN4,#N/A,,
,JAM3_TNFRSF11A,#N/A,,
,JAM3_HFE,#N/A,,
,JAM3_FFAR2,#N/A,,
,JAM3_PILRA,#N/A,,
,JAM3_KCND1,#N/A,,
,JAM3_MLNR,#N/A,,
,JAM3_APLP1,#N/A,,
,JAM3_CD79A,#N/A,,
,JAM3_S1PR4,#N/A,,
,JAM3_CANX,#N/A,,
,JAM3_F2RL3,#N/A,,
,JAM3_GALR3,#N/A,,
,JAM3_MAS1,#N/A,,
,JAM3_HRH4,#N/A,,
,JAM3_EDAR,#N/A,,
,JAM3_CD33,#N/A,,
,JAM3_NRXN2,#N/A,,
,JAM3_CACNA1C,#N/A,,
,JAM3_NTRK2,#N/A,,
,JAM3_CCKAR,#N/A,,
,JAM3_F2RL2,#N/A,,
,JAM3_F2RL1,#N/A,,
,JAM3_PTGER4,#N/A,,
,JAM3_ROBO4,#N/A,,
,JAM3_CHRM1,#N/A,,
,JAM3_P2RY12,#N/A,,
,JAM3_GPRC6A,#N/A,,
,JAM3_GPR39,#N/A,,
,JAM3_IFNLR1,#N/A,,
,JAM3_IL20RB,#N/A,,
,JAM3_ADIPOR1,#N/A,,
,JAM3_TRPV6,#N/A,,
,JAM3_NECTIN4,#N/A,,
,JAM3_CNR2,#N/A,,
,JAM3_GPR35,#N/A,,
,HSP90B1_CX3CR1,#N/A,,
,HSP90B1_MTNR1A,#N/A,,
,HSP90B1_FPR3,#N/A,,
,HSP90B1_TNFRSF1B,#N/A,,
,HSP90B1_GPR20,#N/A,,
,HSP90B1_CXCR2,#N/A,,
,HSP90B1_CHRM3,#N/A,,
,HSP90B1_ACKR2,#N/A,,
,HSP90B1_ACVRL1,#N/A,,
,HSP90B1_NPFFR1,#N/A,,
,HSP90B1_ROR2,#N/A,,
,HSP90B1_CCR1,#N/A,,
,HSP90B1_CCR10,#N/A,,
,HSP90B1_CD47,#N/A,,
,HSP90B1_CXCR1,#N/A,,
,HSP90B1_IL2RA,#N/A,,
,HSP90B1_CD53,#N/A,,
,HSP90B1_SDC4,#N/A,,
,HSP90B1_IL13RA1,#N/A,,
,HSP90B1_IL5RA,#N/A,,
,HSP90B1_LSR,#N/A,,
,HSP90B1_BAMBI,#N/A,,
,HSP90B1_HTR1F,#N/A,,
,HSP90B1_HTR1D,#N/A,,
,HSP90B1_HTR4,#N/A,,
,HSP90B1_HTR1B,#N/A,,
,HSP90B1_HTR2B,#N/A,,
,HSP90B1_MTNR1B,#N/A,,
,HSP90B1_GP1BA,#N/A,,
,HSP90B1_GRPR,#N/A,,
,HSP90B1_BRS3,#N/A,,
,HSP90B1_NMBR,#N/A,,
,HSP90B1_LMBR1L,#N/A,,
,HSP90B1_PTPRG,#N/A,,
,HSP90B1_COL17A1,#N/A,,
,HSP90B1_SPN,#N/A,,
,HSP90B1_ROBO2,#N/A,,
,HSP90B1_GALR1,#N/A,,
,HSP90B1_ROBO1,#N/A,,
,HSP90B1_BOC,#N/A,,
,HSP90B1_HRH1,#N/A,,
,HSP90B1_F11R,#N/A,,
,HSP90B1_SCN4A,#N/A,,
,HSP90B1_ZNRF3,#N/A,,
,HSP90B1_KCNJ4,#N/A,,
,HSP90B1_TNFRSF4,#N/A,,
,HSP90B1_FPR2,#N/A,,
,HSP90B1_CCBE1,#N/A,,
,HSP90B1_ESR1,#N/A,,
,HSP90B1_MUC5AC,#N/A,,
,HSP90B1_HCRTR1,#N/A,,
,HSP90B1_HCRTR2,#N/A,,
,HSP90B1_ADGRL1,#N/A,,
,HSP90B1_CXCR6,#N/A,,
,HSP90B1_LPAR1,#N/A,,
,HSP90B1_LPAR2,#N/A,,
,HSP90B1_GAS1,#N/A,,
,HSP90B1_GPIHBP1,#N/A,,
,HSP90B1_OPRL1,#N/A,,
,HSP90B1_TRHR,#N/A,,
,HSP90B1_S1PR5,#N/A,,
,HSP90B1_ADRA2B,#N/A,,
,HSP90B1_TACR2,#N/A,,
,HSP90B1_SCN5A,#N/A,,
,HSP90B1_KLRG2,#N/A,,
,HSP90B1_CCKBR,#N/A,,
,HSP90B1_MAGED1,#N/A,,
,HSP90B1_CLDN4,#N/A,,
,HSP90B1_TNFRSF11A,#N/A,,
,HSP90B1_HFE,#N/A,,
,HSP90B1_FFAR2,#N/A,,
,HSP90B1_PILRA,#N/A,,
,HSP90B1_KCND1,#N/A,,
,HSP90B1_MLNR,#N/A,,
,HSP90B1_APLP1,#N/A,,
,HSP90B1_CD79A,#N/A,,
,HSP90B1_S1PR4,#N/A,,
,HSP90B1_CANX,#N/A,,
,HSP90B1_F2RL3,#N/A,,
,HSP90B1_GALR3,#N/A,,
,HSP90B1_MAS1,#N/A,,
,HSP90B1_HRH4,#N/A,,
,HSP90B1_EDAR,#N/A,,
,HSP90B1_CD33,#N/A,,
,HSP90B1_NRXN2,#N/A,,
,HSP90B1_CACNA1C,#N/A,,
,HSP90B1_NTRK2,#N/A,,
,HSP90B1_CCKAR,#N/A,,
,HSP90B1_F2RL2,#N/A,,
,HSP90B1_F2RL1,#N/A,,
,HSP90B1_PTGER4,#N/A,,
,HSP90B1_ROBO4,#N/A,,
,HSP90B1_CHRM1,#N/A,,
,HSP90B1_P2RY12,#N/A,,
,HSP90B1_GPRC6A,#N/A,,
,HSP90B1_GPR39,#N/A,,
,HSP90B1_IFNLR1,#N/A,,
,HSP90B1_IL20RB,#N/A,,
,HSP90B1_ADIPOR1,#N/A,,
,HSP90B1_TRPV6,#N/A,,
,HSP90B1_NECTIN4,#N/A,,
,HSP90B1_CNR2,#N/A,,
,HSP90B1_GPR35,#N/A,,
,COL6A2_CX3CR1,#N/A,,
,COL6A2_MTNR1A,#N/A,,
,COL6A2_FPR3,#N/A,,
,COL6A2_TNFRSF1B,#N/A,,
,COL6A2_GPR20,#N/A,,
,COL6A2_CXCR2,#N/A,,
,COL6A2_CHRM3,#N/A,,
,COL6A2_ACKR2,#N/A,,
,COL6A2_ACVRL1,#N/A,,
,COL6A2_NPFFR1,#N/A,,
,COL6A2_ROR2,#N/A,,
,COL6A2_CCR1,#N/A,,
,COL6A2_CCR10,#N/A,,
,COL6A2_CD47,#N/A,,
,COL6A2_CXCR1,#N/A,,
,COL6A2_IL2RA,#N/A,,
,COL6A2_CD53,#N/A,,
,COL6A2_SDC4,#N/A,,
,COL6A2_IL13RA1,#N/A,,
,COL6A2_IL5RA,#N/A,,
,COL6A2_LSR,#N/A,,
,COL6A2_BAMBI,#N/A,,
,COL6A2_HTR1F,#N/A,,
,COL6A2_HTR1D,#N/A,,
,COL6A2_HTR4,#N/A,,
,COL6A2_HTR1B,#N/A,,
,COL6A2_HTR2B,#N/A,,
,COL6A2_MTNR1B,#N/A,,
,COL6A2_GP1BA,#N/A,,
,COL6A2_GRPR,#N/A,,
,COL6A2_BRS3,#N/A,,
,COL6A2_NMBR,#N/A,,
,COL6A2_LMBR1L,#N/A,,
,COL6A2_PTPRG,#N/A,,
,COL6A2_COL17A1,#N/A,,
,COL6A2_SPN,#N/A,,
,COL6A2_ROBO2,#N/A,,
,COL6A2_GALR1,#N/A,,
,COL6A2_ROBO1,#N/A,,
,COL6A2_BOC,#N/A,,
,COL6A2_HRH1,#N/A,,
,COL6A2_F11R,#N/A,,
,COL6A2_SCN4A,#N/A,,
,COL6A2_ZNRF3,#N/A,,
,COL6A2_KCNJ4,#N/A,,
,COL6A2_TNFRSF4,#N/A,,
,COL6A2_FPR2,#N/A,,
,COL6A2_CCBE1,#N/A,,
,COL6A2_ESR1,#N/A,,
,COL6A2_MUC5AC,#N/A,,
,COL6A2_HCRTR1,#N/A,,
,COL6A2_HCRTR2,#N/A,,
,COL6A2_ADGRL1,#N/A,,
,COL6A2_CXCR6,#N/A,,
,COL6A2_LPAR1,#N/A,,
,COL6A2_LPAR2,#N/A,,
,COL6A2_GAS1,#N/A,,
,COL6A2_GPIHBP1,#N/A,,
,COL6A2_OPRL1,#N/A,,
,COL6A2_TRHR,#N/A,,
,COL6A2_S1PR5,#N/A,,
,COL6A2_ADRA2B,#N/A,,
,COL6A2_TACR2,#N/A,,
,COL6A2_SCN5A,#N/A,,
,COL6A2_KLRG2,#N/A,,
,COL6A2_CCKBR,#N/A,,
,COL6A2_MAGED1,#N/A,,
,COL6A2_CLDN4,#N/A,,
,COL6A2_TNFRSF11A,#N/A,,
,COL6A2_HFE,#N/A,,
,COL6A2_FFAR2,#N/A,,
,COL6A2_PILRA,#N/A,,
,COL6A2_KCND1,#N/A,,
,COL6A2_MLNR,#N/A,,
,COL6A2_APLP1,#N/A,,
,COL6A2_CD79A,#N/A,,
,COL6A2_S1PR4,#N/A,,
,COL6A2_CANX,#N/A,,
,COL6A2_F2RL3,#N/A,,
,COL6A2_GALR3,#N/A,,
,COL6A2_MAS1,#N/A,,
,COL6A2_HRH4,#N/A,,
,COL6A2_EDAR,#N/A,,
,COL6A2_CD33,#N/A,,
,COL6A2_NRXN2,#N/A,,
,COL6A2_CACNA1C,#N/A,,
,COL6A2_NTRK2,#N/A,,
,COL6A2_CCKAR,#N/A,,
,COL6A2_F2RL2,#N/A,,
,COL6A2_F2RL1,#N/A,,
,COL6A2_PTGER4,#N/A,,
,COL6A2_ROBO4,#N/A,,
,COL6A2_CHRM1,#N/A,,
,COL6A2_P2RY12,#N/A,,
,COL6A2_GPRC6A,#N/A,,
,COL6A2_GPR39,#N/A,,
,COL6A2_IFNLR1,#N/A,,
,COL6A2_IL20RB,#N/A,,
,COL6A2_ADIPOR1,#N/A,,
,COL6A2_TRPV6,#N/A,,
,COL6A2_NECTIN4,#N/A,,
,COL6A2_CNR2,#N/A,,
,COL6A2_GPR35,#N/A,,
,ANGPTL4_CX3CR1,#N/A,,
,ANGPTL4_MTNR1A,#N/A,,
,ANGPTL4_FPR3,#N/A,,
,ANGPTL4_TNFRSF1B,#N/A,,
,ANGPTL4_GPR20,#N/A,,
,ANGPTL4_CXCR2,#N/A,,
,ANGPTL4_CHRM3,#N/A,,
,ANGPTL4_ACKR2,#N/A,,
,ANGPTL4_ACVRL1,#N/A,,
,ANGPTL4_NPFFR1,#N/A,,
,ANGPTL4_ROR2,#N/A,,
,ANGPTL4_CCR1,#N/A,,
,ANGPTL4_CCR10,#N/A,,
,ANGPTL4_CD47,#N/A,,
,ANGPTL4_CXCR1,#N/A,,
,ANGPTL4_IL2RA,#N/A,,
,ANGPTL4_CD53,#N/A,,
,ANGPTL4_SDC4,#N/A,,
,ANGPTL4_IL13RA1,#N/A,,
,ANGPTL4_IL5RA,#N/A,,
,ANGPTL4_LSR,#N/A,,
,ANGPTL4_BAMBI,#N/A,,
,ANGPTL4_HTR1F,#N/A,,
,ANGPTL4_HTR1D,#N/A,,
,ANGPTL4_HTR4,#N/A,,
,ANGPTL4_HTR1B,#N/A,,
,ANGPTL4_HTR2B,#N/A,,
,ANGPTL4_MTNR1B,#N/A,,
,ANGPTL4_GP1BA,#N/A,,
,ANGPTL4_GRPR,#N/A,,
,ANGPTL4_BRS3,#N/A,,
,ANGPTL4_NMBR,#N/A,,
,ANGPTL4_LMBR1L,#N/A,,
,ANGPTL4_PTPRG,#N/A,,
,ANGPTL4_COL17A1,#N/A,,
,ANGPTL4_SPN,#N/A,,
,ANGPTL4_ROBO2,#N/A,,
,ANGPTL4_GALR1,#N/A,,
,ANGPTL4_ROBO1,#N/A,,
,ANGPTL4_BOC,#N/A,,
,ANGPTL4_HRH1,#N/A,,
,ANGPTL4_F11R,#N/A,,
,ANGPTL4_SCN4A,#N/A,,
,ANGPTL4_CRHR1,#N/A,,
,ANGPTL4_ZNRF3,#N/A,,
,ANGPTL4_KCNJ4,#N/A,,
,ANGPTL4_TNFRSF4,#N/A,,
,ANGPTL4_FPR2,#N/A,,
,ANGPTL4_CCBE1,#N/A,,
,ANGPTL4_MUC5AC,#N/A,,
,ANGPTL4_HCRTR1,#N/A,,
,ANGPTL4_HCRTR2,#N/A,,
,ANGPTL4_ADGRL1,#N/A,,
,ANGPTL4_CXCR6,#N/A,,
,ANGPTL4_LPAR1,#N/A,,
,ANGPTL4_LPAR2,#N/A,,
,ANGPTL4_GAS1,#N/A,,
,ANGPTL4_OPRL1,#N/A,,
,ANGPTL4_TRHR,#N/A,,
,ANGPTL4_S1PR5,#N/A,,
,ANGPTL4_ADRA2B,#N/A,,
,ANGPTL4_TACR2,#N/A,,
,ANGPTL4_SCN5A,#N/A,,
,ANGPTL4_KLRG2,#N/A,,
,ANGPTL4_CCKBR,#N/A,,
,ANGPTL4_MAGED1,#N/A,,
,ANGPTL4_CLDN4,#N/A,,
,ANGPTL4_TNFRSF11A,#N/A,,
,ANGPTL4_HFE,#N/A,,
,ANGPTL4_FFAR2,#N/A,,
,ANGPTL4_KCND1,#N/A,,
,ANGPTL4_MLNR,#N/A,,
,ANGPTL4_APLP1,#N/A,,
,ANGPTL4_S1PR4,#N/A,,
,ANGPTL4_CANX,#N/A,,
,ANGPTL4_F2RL3,#N/A,,
,ANGPTL4_GALR3,#N/A,,
,ANGPTL4_MAS1,#N/A,,
,ANGPTL4_HRH4,#N/A,,
,ANGPTL4_EDAR,#N/A,,
,ANGPTL4_CD33,#N/A,,
,ANGPTL4_NRXN2,#N/A,,
,ANGPTL4_CACNA1C,#N/A,,
,ANGPTL4_NTRK2,#N/A,,
,ANGPTL4_CCKAR,#N/A,,
,ANGPTL4_F2RL2,#N/A,,
,ANGPTL4_F2RL1,#N/A,,
,ANGPTL4_PTGER4,#N/A,,
,ANGPTL4_ROBO4,#N/A,,
,ANGPTL4_CHRM1,#N/A,,
,ANGPTL4_P2RY12,#N/A,,
,ANGPTL4_GPRC6A,#N/A,,
,ANGPTL4_GPR39,#N/A,,
,ANGPTL4_IFNLR1,#N/A,,
,ANGPTL4_IL20RB,#N/A,,
,ANGPTL4_ADIPOR1,#N/A,,
,ANGPTL4_TRPV6,#N/A,,
,ANGPTL4_NECTIN4,#N/A,,
,ANGPTL4_CNR2,#N/A,,
,ANGPTL4_GPR35,#N/A,,
,FADD_CX3CR1,#N/A,,
,FADD_MTNR1A,#N/A,,
,FADD_FPR3,#N/A,,
,FADD_TNFRSF1B,#N/A,,
,FADD_GPR20,#N/A,,
,FADD_CXCR2,#N/A,,
,FADD_CHRM3,#N/A,,
,FADD_ACKR2,#N/A,,
,FADD_ACVRL1,#N/A,,
,FADD_NPFFR1,#N/A,,
,FADD_ROR2,#N/A,,
,FADD_CCR1,#N/A,,
,FADD_CCR10,#N/A,,
,FADD_CD47,#N/A,,
,FADD_CXCR1,#N/A,,
,FADD_IL2RA,#N/A,,
,FADD_CD53,#N/A,,
,FADD_SDC4,#N/A,,
,FADD_IL13RA1,#N/A,,
,FADD_IL5RA,#N/A,,
,FADD_LSR,#N/A,,
,FADD_BAMBI,#N/A,,
,FADD_HTR1F,#N/A,,
,FADD_HTR1D,#N/A,,
,FADD_HTR4,#N/A,,
,FADD_HTR1B,#N/A,,
,FADD_HTR2B,#N/A,,
,FADD_MTNR1B,#N/A,,
,FADD_GP1BA,#N/A,,
,FADD_GRPR,#N/A,,
,FADD_BRS3,#N/A,,
,FADD_NMBR,#N/A,,
,FADD_LMBR1L,#N/A,,
,FADD_PTPRG,#N/A,,
,FADD_COL17A1,#N/A,,
,FADD_SPN,#N/A,,
